station,date,aqi,pm25_ug_m3,pm10_ug_m3,no2_ug_m3,so2_ug_m3,co_mg_m3,o3_ug_m3,nh3_ug_m3,daily_aqi_definition,temperature_2m_mean,relative_humidity_2m_mean,wind_speed_10m_max,pressure_msl_mean,aqi_lag_1,aqi_lag_2,aqi_lag_3,aqi_rolling_mean_3,aqi_rolling_mean_7,aqi_next_day,day_of_week,month,day_of_year_sin,day_of_year_cos
"Fort William, Kolkata - WBPCB",2024-06-06,64.0,19.99,62.87,8.7,8.43,0.64,19.71,20.93,mean_of_source_observations,31.4,83,19.3,1003.3,52.0,62.0,57.0,57.0,50.57142857142857,49.0,3,6,0.4110537546870351,-0.9116111071930239
"Fort William, Kolkata - WBPCB",2024-06-07,49.0,20.54,49.1,13.46,7.64,0.8,23.23,20.33,mean_of_source_observations,31.3,79,22.4,1002.0,64.0,52.0,62.0,59.333333333333336,52.142857142857146,57.0,4,6,0.3953117887649151,-0.9185469991587165
"Fort William, Kolkata - WBPCB",2024-06-08,57.0,20.57,56.02,16.18,5.3,0.63,27.84,28.61,mean_of_source_observations,31.3,78,21.3,1000.9,49.0,64.0,52.0,55.0,53.285714285714285,44.0,5,6,0.37945284372454435,-0.925211078289358
"Fort William, Kolkata - WBPCB",2024-06-09,44.0,20.71,43.81,9.33,9.69,0.79,31.54,23.2,mean_of_source_observations,31.9,79,17.1,1000.1,57.0,49.0,64.0,56.666666666666664,54.57142857142857,53.0,6,6,0.36348161248290634,-0.9316013725767187
"Fort William, Kolkata - WBPCB",2024-06-10,53.0,25.81,52.31,14.12,6.75,0.73,23.72,22.18,mean_of_source_observations,32.0,76,18.4,1000.5,44.0,57.0,49.0,50.0,55.0,57.0,0,6,0.3474028211842774,-0.9377159910299093
"Fort William, Kolkata - WBPCB",2024-06-11,57.0,14.71,56.29,10.53,6.13,0.71,28.06,26.18,mean_of_source_observations,31.8,76,19.1,1000.3,53.0,44.0,57.0,51.333333333333336,54.42857142857143,53.0,1,6,0.3312212278016865,-0.9435531242349544
"Fort William, Kolkata - WBPCB",2024-06-12,53.0,10.72,52.53,12.74,9.16,0.63,25.75,22.45,mean_of_source_observations,31.5,76,20.1,1000.9,57.0,53.0,44.0,51.333333333333336,53.714285714285715,58.0,2,6,0.31494162072895193,-0.9491110448902284
"Fort William, Kolkata - WBPCB",2024-06-13,58.0,17.61,57.39,12.2,7.01,0.65,26.34,21.45,mean_of_source_observations,32.0,75,24.7,999.9,53.0,57.0,53.0,54.333333333333336,53.857142857142854,51.0,3,6,0.2985688173637202,-0.9543881083175908
"Fort William, Kolkata - WBPCB",2024-06-14,51.0,11.42,50.49,18.67,7.28,0.62,24.24,24.79,mean_of_source_observations,32.5,75,19.9,998.8,58.0,53.0,57.0,56.0,53.0,50.0,4,6,0.2821076626819194,-0.9593827529490743
"Fort William, Kolkata - WBPCB",2024-06-15,50.0,8.0,49.67,9.71,8.01,0.69,23.75,28.38,mean_of_source_observations,32.2,76,22.0,999.1,51.0,58.0,53.0,54.0,53.285714285714285,50.0,5,6,0.26556302780405594,-0.9640935007889755
"Fort William, Kolkata - WBPCB",2024-06-16,50.0,25.84,50.0,10.56,7.91,0.7,28.33,26.84,mean_of_source_observations,32.6,73,20.0,1000.7,50.0,51.0,58.0,53.0,52.285714285714285,58.0,6,6,0.24893980855376657,-0.9685189578512204
"Fort William, Kolkata - WBPCB",2024-06-17,58.0,19.4,57.46,17.06,8.22,0.64,24.38,23.12,mean_of_source_observations,32.5,74,29.1,1001.0,50.0,50.0,51.0,50.333333333333336,53.142857142857146,52.0,0,6,0.23224292400907015,-0.9726578145718654
"Fort William, Kolkata - WBPCB",2024-06-18,52.0,15.47,51.08,11.0,9.14,0.68,24.85,25.3,mean_of_source_observations,30.6,83,24.5,999.5,58.0,50.0,50.0,52.666666666666664,53.857142857142854,52.0,1,6,0.21547731504673012,-0.976508846196619
"Fort William, Kolkata - WBPCB",2024-06-19,52.0,16.39,51.36,15.44,8.94,0.72,24.3,24.44,mean_of_source_observations,30.3,83,23.4,998.7,52.0,58.0,50.0,53.333333333333336,53.142857142857146,49.0,2,6,0.19864794288017112,-0.9800709131432666
"Fort William, Kolkata - WBPCB",2024-06-20,49.0,26.14,49.16,7.72,6.8,0.67,29.13,20.85,mean_of_source_observations,29.5,85,20.0,999.6,52.0,52.0,58.0,54.0,53.0,57.0,3,6,0.18175978759137534,-0.9833429613388902
"Fort William, Kolkata - WBPCB",2024-06-21,57.0,23.12,56.17,7.91,6.7,0.72,23.21,22.26,mean_of_source_observations,29.1,86,12.0,1000.7,49.0,52.0,52.0,51.0,51.714285714285715,37.0,4,6,0.16481784665719793,-0.9863240225317866
"Fort William, Kolkata - WBPCB",2024-06-22,37.0,21.88,29.6,13.45,6.63,0.74,26.64,26.35,mean_of_source_observations,29.3,83,17.3,1000.2,57.0,49.0,52.0,52.666666666666664,52.57142857142857,42.0,5,6,0.14782713347053048,-0.9890132145779883
"Fort William, Kolkata - WBPCB",2024-06-23,42.0,19.09,42.18,11.97,5.14,0.6,25.25,28.65,mean_of_source_observations,29.6,83,16.7,1000.9,37.0,57.0,49.0,47.666666666666664,50.714285714285715,47.0,6,6,0.13079267585675922,-0.9914097417023038
"Fort William, Kolkata - WBPCB",2024-06-24,47.0,12.46,47.03,6.84,7.24,0.69,24.86,28.01,mean_of_source_observations,30.2,79,18.4,1000.2,42.0,37.0,57.0,45.333333333333336,49.57142857142857,47.0,0,6,0.11371951458594969,-0.9935128947338007
"Fort William, Kolkata - WBPCB",2024-06-25,47.0,16.68,47.45,11.7,6.08,0.77,29.53,25.74,mean_of_source_observations,30.8,77,16.1,999.6,47.0,42.0,37.0,42.0,48.0,35.0,1,6,0.0966127018812031,-0.9953220513156602
"Fort William, Kolkata - WBPCB",2024-07-06,52.0,27.73,50.92,9.75,7.61,0.75,25.35,24.41,mean_of_source_observations,28.8,84,19.4,1000.8,52.0,38.0,36.0,42.0,44.57142857142857,47.0,5,7,-0.09233133369539122,-0.9957283388645872
"Fort William, Kolkata - WBPCB",2024-07-07,47.0,13.52,47.18,18.62,9.33,0.65,19.71,23.54,mean_of_source_observations,29.0,83,17.2,1002.3,52.0,52.0,38.0,47.333333333333336,46.0,52.0,6,7,-0.10944576864891556,-0.993992768446958
"Fort William, Kolkata - WBPCB",2024-07-08,52.0,18.32,50.73,9.65,6.97,0.65,23.92,27.58,mean_of_source_observations,29.1,81,16.5,1002.8,47.0,52.0,52.0,50.333333333333336,44.57142857142857,43.0,0,7,-0.12652781683868314,-0.9919630595773397
"Fort William, Kolkata - WBPCB",2024-07-09,43.0,10.22,43.01,11.26,6.76,0.66,23.45,25.69,mean_of_source_observations,29.3,82,18.3,1003.7,52.0,47.0,52.0,50.333333333333336,44.42857142857143,54.0,1,7,-0.1435724234118113,-0.9896398128792412
"Fort William, Kolkata - WBPCB",2024-07-10,54.0,12.21,53.36,7.9,8.42,0.59,24.09,20.02,mean_of_source_observations,29.7,80,22.3,1004.1,43.0,52.0,47.0,47.333333333333336,45.714285714285715,52.0,2,7,-0.16057454459499376,-0.9870237158387383
"Fort William, Kolkata - WBPCB",2024-07-11,52.0,19.39,50.76,16.3,5.71,0.68,28.51,24.35,mean_of_source_observations,29.7,83,19.3,1001.3,54.0,43.0,52.0,49.666666666666664,48.285714285714285,37.0,3,7,-0.17752914918703497,-0.984115542601034
"Fort William, Kolkata - WBPCB",2024-07-12,37.0,12.27,37.49,6.1,10.92,0.67,21.54,30.79,mean_of_source_observations,28.3,87,16.1,999.5,52.0,54.0,43.0,49.666666666666664,50.285714285714285,44.0,4,7,-0.19443122004766195,-0.9809161537413774
"Fort William, Kolkata - WBPCB",2024-07-13,44.0,15.67,43.82,9.25,10.34,0.73,28.01,23.34,mean_of_source_observations,28.6,85,18.8,997.6,37.0,52.0,54.0,47.666666666666664,48.142857142857146,45.0,5,7,-0.2112757555821793,-0.9774264960104055
"Fort William, Kolkata - WBPCB",2024-07-14,45.0,19.02,44.84,5.0,9.47,0.8,25.77,22.01,mean_of_source_observations,29.2,84,15.5,997.5,44.0,37.0,52.0,44.333333333333336,47.0,52.0,6,7,-0.2280577712215198,-0.9736476020539838
"Fort William, Kolkata - WBPCB",2024-07-15,52.0,16.19,50.63,6.36,6.28,0.69,23.82,26.1,mean_of_source_observations,29.3,82,23.8,999.1,45.0,44.0,37.0,42.0,46.714285714285715,37.0,0,7,-0.24477230089725957,-0.9695805901076308
"Fort William, Kolkata - WBPCB",2024-07-16,37.0,13.88,37.14,13.75,8.7,0.64,24.96,26.1,mean_of_source_observations,29.3,82,14.5,1000.4,52.0,45.0,44.0,47.0,46.714285714285715,44.0,1,7,-0.2614143985111562,-0.965226663665613
"Fort William, Kolkata - WBPCB",2024-07-17,44.0,16.07,43.7,12.96,8.09,0.69,30.16,18.61,mean_of_source_observations,29.3,84,13.9,1000.4,37.0,52.0,45.0,44.666666666666664,45.857142857142854,49.0,2,7,-0.2779791393987801,-0.9605871111248129
"Fort William, Kolkata - WBPCB",2024-07-18,49.0,8.0,48.55,14.34,5.7,0.68,26.88,22.23,mean_of_source_observations,29.9,80,24.1,998.7,44.0,37.0,52.0,44.333333333333336,44.42857142857143,41.0,3,7,-0.2944616217868012,-0.9556633054034704
"Fort William, Kolkata - WBPCB",2024-07-19,41.0,14.55,40.63,14.22,9.01,0.7,20.92,19.36,mean_of_source_observations,29.3,81,24.5,996.6,49.0,44.0,37.0,43.333333333333336,44.0,52.0,4,7,-0.3108569682435036,-0.9504567035349151
"Fort William, Kolkata - WBPCB",2024-07-20,52.0,20.82,51.28,12.62,7.0,0.79,30.02,27.07,mean_of_source_observations,29.5,79,25.5,997.2,41.0,49.0,44.0,44.666666666666664,44.57142857142857,51.0,5,7,-0.3271603271220951,-0.9449688462364056
"Fort William, Kolkata - WBPCB",2024-07-21,51.0,24.06,50.18,11.73,6.81,0.76,20.16,19.71,mean_of_source_observations,29.1,82,21.5,998.0,52.0,41.0,49.0,47.333333333333336,45.714285714285715,40.0,6,7,-0.34336687399638804,-0.939201357453208
"Fort William, Kolkata - WBPCB",2024-07-22,40.0,19.18,40.17,5.0,7.69,0.74,29.4,22.4,mean_of_source_observations,29.0,82,19.1,998.4,51.0,52.0,41.0,48.0,46.57142857142857,44.0,0,7,-0.3594718130884232,-0.9331559438780432
"Fort William, Kolkata - WBPCB",2024-07-23,44.0,16.71,44.32,11.23,9.29,0.7,25.48,26.18,mean_of_source_observations,28.5,86,14.7,996.7,40.0,51.0,52.0,47.666666666666664,44.857142857142854,46.0,1,7,-0.3754703786876202,-0.9268343944460494
"Fort William, Kolkata - WBPCB",2024-07-24,46.0,16.83,46.12,8.44,8.49,0.74,27.82,23.69,mean_of_source_observations,28.8,85,14.8,993.9,44.0,40.0,51.0,45.0,45.857142857142854,44.0,2,7,-0.3913578365610259,-0.9202385798054075
"Fort William, Kolkata - WBPCB",2024-07-25,44.0,12.55,44.48,13.34,9.59,0.65,25.63,25.55,mean_of_source_observations,28.3,88,15.0,992.4,46.0,44.0,40.0,43.333333333333336,46.142857142857146,37.0,3,7,-0.4071294853542516,-0.9133704517637858
"Fort William, Kolkata - WBPCB",2024-07-26,37.0,20.65,36.76,13.7,4.83,0.71,20.46,24.12,mean_of_source_observations,28.2,88,18.4,991.7,44.0,46.0,44.0,44.666666666666664,45.42857142857143,39.0,4,7,-0.4227806579826773,-0.9062320427107697
"Fort William, Kolkata - WBPCB",2024-07-27,39.0,20.45,39.12,9.85,7.26,0.77,27.25,23.57,mean_of_source_observations,28.6,86,20.7,995.3,37.0,44.0,46.0,42.333333333333336,44.857142857142854,59.0,5,7,-0.4383067230125192,-0.898825465016444
"Fort William, Kolkata - WBPCB",2024-07-28,59.0,13.83,58.23,8.4,7.78,0.78,24.38,21.03,mean_of_source_observations,28.6,87,13.1,997.4,39.0,37.0,44.0,40.0,43.0,42.0,6,7,-0.45370308603134424,-0.8911529104063088
"Fort William, Kolkata - WBPCB",2024-07-29,42.0,9.22,41.9,15.37,6.9,0.67,24.71,23.18,mean_of_source_observations,28.2,89,13.1,997.6,59.0,39.0,37.0,45.0,44.142857142857146,49.0,0,7,-0.46896519100763184,-0.8832166493127127
"Fort William, Kolkata - WBPCB",2024-07-30,49.0,18.54,49.29,11.18,7.34,0.74,28.11,24.26,mean_of_source_observations,29.0,84,19.6,999.7,42.0,59.0,39.0,46.666666666666664,44.42857142857143,42.0,1,7,-0.48408852163897587,-0.8750190302029955
"Fort William, Kolkata - WBPCB",2024-07-31,42.0,22.48,41.6,8.74,6.22,0.64,30.14,26.5,mean_of_source_observations,28.0,89,13.0,1000.0,49.0,42.0,59.0,50.0,45.142857142857146,34.0,2,7,-0.4990686026885319,-0.8665624788845385
"Fort William, Kolkata - WBPCB",2024-08-01,34.0,14.64,30.99,15.08,9.92,0.68,23.73,18.69,mean_of_source_observations,26.8,93,23.9,997.9,42.0,49.0,42.0,44.333333333333336,44.57142857142857,62.0,3,8,-0.5139010013093103,-0.8578494977869301
"Fort William, Kolkata - WBPCB",2024-08-02,62.0,18.08,61.15,13.34,9.06,0.75,20.71,28.01,mean_of_source_observations,27.5,88,24.4,998.8,34.0,42.0,49.0,41.666666666666664,43.142857142857146,42.0,4,8,-0.5285813283559292,-0.8488826652214553
"Fort William, Kolkata - WBPCB",2024-08-03,42.0,18.88,39.64,16.58,9.0,0.85,25.28,25.99,mean_of_source_observations,27.5,88,20.3,1002.0,62.0,34.0,42.0,46.0,46.714285714285715,47.0,5,8,-0.5431052396834317,-0.8396646346181327
"Fort William, Kolkata - WBPCB",2024-08-04,47.0,21.69,46.77,9.86,6.5,0.71,18.8,21.51,mean_of_source_observations,27.6,89,18.7,1004.2,42.0,62.0,34.0,46.0,47.142857142857146,40.0,6,8,-0.5574684374327892,-0.8301981337405212
"Fort William, Kolkata - WBPCB",2024-08-05,40.0,19.61,39.85,13.27,7.91,0.77,23.23,28.6,mean_of_source_observations,28.1,87,15.1,1003.4,47.0,42.0,62.0,50.333333333333336,45.42857142857143,43.0,0,8,-0.5716666713027052,-0.8204859638785327
"Fort William, Kolkata - WBPCB",2024-08-06,43.0,13.05,43.33,13.62,7.86,0.67,28.45,23.94,mean_of_source_observations,28.0,87,14.9,1001.7,40.0,47.0,42.0,43.0,45.142857142857146,46.0,1,8,-0.5856957398073508,-0.8105309990194823
"Fort William, Kolkata - WBPCB",2024-08-07,46.0,21.45,45.92,14.38,6.03,0.7,26.45,20.53,mean_of_source_observations,27.8,86,18.2,1001.6,43.0,40.0,47.0,43.333333333333336,44.285714285714285,43.0,2,8,-0.5995514915196489,-0.8003361849976323
"Fort William, Kolkata - WBPCB",2024-08-08,43.0,16.28,43.43,5.0,7.66,0.72,27.29,21.06,mean_of_source_observations,28.0,84,20.2,1003.5,46.0,43.0,40.0,43.0,44.857142857142854,52.0,3,8,-0.6132298262997502,-0.7899045386224707
"Fort William, Kolkata - WBPCB",2024-08-09,52.0,17.96,50.64,7.58,6.8,0.74,28.8,25.56,mean_of_source_observations,27.9,85,18.6,1004.6,43.0,46.0,43.0,44.0,46.142857142857146,61.0,4,8,-0.6267266965083301,-0.7792391467859886
"Fort William, Kolkata - WBPCB",2024-08-10,61.0,22.12,60.17,15.71,6.51,0.69,29.03,24.31,mean_of_source_observations,27.6,88,16.3,1003.8,52.0,43.0,46.0,47.0,44.714285714285715,45.0,5,8,-0.6400381082043503,-0.7683431655492202
"Fort William, Kolkata - WBPCB",2024-08-11,45.0,9.61,45.11,17.52,6.7,0.7,25.66,24.4,mean_of_source_observations,28.1,86,15.8,1002.9,61.0,52.0,43.0,52.0,47.42857142857143,58.0,6,8,-0.65316012232693,-0.7572198192083127
"Fort William, Kolkata - WBPCB",2024-08-12,58.0,22.36,57.17,12.04,7.15,0.75,27.6,21.05,mean_of_source_observations,28.7,85,14.7,1003.3,45.0,61.0,52.0,52.666666666666664,47.142857142857146,43.0,0,8,-0.666088855860977,-0.7458723993404063
"Fort William, Kolkata - WBPCB",2024-08-13,43.0,13.52,43.46,12.23,8.82,0.69,25.11,21.48,mean_of_source_observations,28.4,87,14.9,1003.7,58.0,45.0,61.0,54.666666666666664,49.714285714285715,53.0,1,8,-0.6788204829862355,-0.734304263829602
"Fort William, Kolkata - WBPCB",2024-08-14,53.0,16.02,51.6,17.49,9.99,0.59,24.43,23.01,mean_of_source_observations,27.9,88,11.8,1003.4,43.0,58.0,45.0,48.666666666666664,49.714285714285715,44.0,2,8,-0.6913512362094071,-0.722518835873311
"Fort William, Kolkata - WBPCB",2024-08-15,44.0,24.53,44.37,12.28,8.51,0.71,26.47,23.54,mean_of_source_observations,28.3,87,14.3,1002.3,53.0,43.0,58.0,51.333333333333336,50.714285714285715,49.0,3,8,-0.7036774074790128,-0.7105196029692745
"Fort William, Kolkata - WBPCB",2024-08-16,49.0,24.7,48.81,14.21,12.58,0.74,23.43,27.17,mean_of_source_observations,28.0,87,12.5,1001.9,44.0,53.0,43.0,46.666666666666664,50.857142857142854,49.0,4,8,-0.7157953492826642,-0.6983101158835584
"Fort William, Kolkata - WBPCB",2024-08-17,49.0,15.51,48.99,8.69,6.05,0.67,23.69,24.87,mean_of_source_observations,28.2,88,12.2,1002.9,49.0,44.0,53.0,48.666666666666664,50.42857142857143,60.0,5,8,-0.7277014757264236,-0.6858939875998223
"Fort William, Kolkata - WBPCB",2024-08-18,60.0,14.75,59.37,9.17,6.63,0.8,27.48,25.7,mean_of_source_observations,27.4,88,20.0,1002.6,49.0,49.0,44.0,47.333333333333336,48.714285714285715,56.0,6,8,-0.7393922635959241,-0.673274892250183
"Fort William, Kolkata - WBPCB",2024-08-19,56.0,12.67,55.25,9.81,8.63,0.69,29.6,19.76,mean_of_source_observations,27.1,90,14.3,1002.2,60.0,49.0,49.0,52.666666666666664,50.857142857142854,55.0,0,8,-0.7508642533989489,-0.6604565640279754
"Fort William, Kolkata - WBPCB",2024-08-20,55.0,16.01,54.03,15.35,10.1,0.72,23.98,24.37,mean_of_source_observations,27.2,91,12.9,1003.7,56.0,60.0,49.0,55.0,50.57142857142857,49.0,1,8,-0.7621140503891487,-0.6474427960827475
"Fort William, Kolkata - WBPCB",2024-08-21,49.0,27.67,48.63,14.62,5.44,0.8,28.56,23.9,mean_of_source_observations,27.9,89,15.3,1004.8,55.0,56.0,60.0,57.0,52.285714285714285,59.0,2,8,-0.7731383255706026,-0.6342374393978054
"Fort William, Kolkata - WBPCB",2024-08-22,59.0,21.31,57.75,20.23,8.93,0.62,28.93,28.14,mean_of_source_observations,28.0,90,13.0,1003.8,49.0,55.0,56.0,53.333333333333336,51.714285714285715,59.0,3,8,-0.7839338166829201,-0.620844401650647
"Fort William, Kolkata - WBPCB",2024-08-23,59.0,16.07,58.29,12.56,6.67,0.74,28.18,21.89,mean_of_source_observations,26.7,92,10.5,1004.2,59.0,49.0,55.0,54.333333333333336,53.857142857142854,54.0,4,8,-0.7944973291665992,-0.6072676460566135
"Fort William, Kolkata - WBPCB",2024-08-24,54.0,20.33,53.35,10.55,7.62,0.59,26.09,24.58,mean_of_source_observations,25.9,94,10.8,1004.4,59.0,59.0,49.0,55.666666666666664,55.285714285714285,48.0,5,8,-0.8048257371083452,-0.593511190196115
"Fort William, Kolkata - WBPCB",2024-08-25,48.0,14.99,48.19,14.73,7.13,0.74,22.21,24.36,mean_of_source_observations,26.4,92,10.0,1002.7,54.0,59.0,59.0,57.333333333333336,56.0,55.0,6,8,-0.8149159841660791,-0.5795791048257612
"Fort William, Kolkata - WBPCB",2024-08-26,55.0,21.04,54.55,17.56,7.25,0.72,30.58,27.08,mean_of_source_observations,26.5,91,13.2,1001.8,48.0,54.0,59.0,53.666666666666664,54.285714285714285,43.0,0,8,-0.8247650844733614,-0.5654755126737576
"Fort William, Kolkata - WBPCB",2024-08-27,43.0,24.97,42.69,5.55,6.44,0.69,23.74,29.0,mean_of_source_observations,26.9,90,10.6,1004.7,55.0,48.0,54.0,52.333333333333336,54.142857142857146,62.0,1,8,-0.8343701235229537,-0.5512045872199277
"Fort William, Kolkata - WBPCB",2024-08-28,62.0,15.43,61.42,19.08,11.53,0.72,26.28,24.56,mean_of_source_observations,27.6,88,14.6,1004.3,43.0,55.0,48.0,48.666666666666664,52.42857142857143,44.0,2,8,-0.8437282590292712,-0.5367705514607103
"Fort William, Kolkata - WBPCB",2024-08-29,44.0,26.31,39.27,11.1,8.14,0.82,19.87,25.05,mean_of_source_observations,28.5,84,13.0,1003.5,62.0,43.0,55.0,53.333333333333336,54.285714285714285,64.0,3,8,-0.8528367217694595,-0.522177676659508
"Fort William, Kolkata - WBPCB",2024-08-30,64.0,29.91,63.16,12.15,7.2,0.77,23.77,22.88,mean_of_source_observations,28.6,83,12.8,1003.8,44.0,62.0,43.0,49.666666666666664,52.142857142857146,48.0,4,8,-0.8616928164028521,-0.5074302810827518
"Fort William, Kolkata - WBPCB",2024-08-31,48.0,27.15,48.02,13.36,3.36,0.84,21.96,18.59,mean_of_source_observations,28.8,82,20.4,1003.9,64.0,44.0,62.0,56.666666666666664,52.857142857142854,51.0,5,8,-0.8702939222685674,-0.49253272872205434
"Fort William, Kolkata - WBPCB",2024-09-01,51.0,20.55,50.29,12.47,9.27,0.76,22.22,22.49,mean_of_source_observations,27.8,88,14.6,1005.1,48.0,64.0,44.0,52.0,52.0,53.0,6,9,-0.8786374941610001,-0.4774894280028391
"Fort William, Kolkata - WBPCB",2024-09-02,53.0,27.79,52.25,12.01,8.47,0.7,27.31,23.86,mean_of_source_observations,28.1,87,13.5,1005.6,51.0,48.0,64.0,54.333333333333336,52.42857142857143,62.0,0,9,-0.886721063082993,-0.46230483047981086
"Fort William, Kolkata - WBPCB",2024-09-03,62.0,19.17,61.15,10.69,5.29,0.74,25.59,25.59,mean_of_source_observations,27.9,89,11.0,1005.9,53.0,51.0,48.0,50.666666666666664,52.142857142857146,54.0,1,9,-0.8945422369764496,-0.4469834295196741
"Fort William, Kolkata - WBPCB",2024-09-04,54.0,19.1,52.74,18.8,7.22,0.79,27.56,18.32,mean_of_source_observations,28.0,87,11.5,1003.7,62.0,53.0,51.0,55.333333333333336,54.857142857142854,64.0,2,9,-0.9020987014301837,-0.43152975897147144
"Fort William, Kolkata - WBPCB",2024-09-05,64.0,34.38,63.54,15.16,7.74,0.71,24.89,23.64,mean_of_source_observations,28.5,84,18.3,1002.3,54.0,62.0,53.0,56.333333333333336,53.714285714285715,66.0,3,9,-0.9093882203647925,-0.4159483918249421
"Fort William, Kolkata - WBPCB",2024-09-06,66.0,18.73,65.66,15.74,8.93,0.8,19.74,26.86,mean_of_source_observations,29.5,83,11.4,1002.7,64.0,54.0,62.0,60.0,56.57142857142857,66.0,4,9,-0.9164086366943458,-0.4002439388573056
"Fort William, Kolkata - WBPCB",2024-09-07,66.0,21.21,65.2,15.04,4.62,0.7,21.13,24.11,mean_of_source_observations,29.1,84,13.2,1002.6,66.0,64.0,54.0,61.333333333333336,56.857142857142854,52.0,5,9,-0.9231578729647039,-0.38442104726885545
"Fort William, Kolkata - WBPCB",2024-09-08,52.0,24.08,51.04,10.71,7.64,0.76,23.46,22.49,mean_of_source_observations,28.7,85,17.4,1002.2,66.0,66.0,64.0,65.33333333333333,59.42857142857143,69.0,6,9,-0.9296339319682695,-0.3684843993077793
"Fort William, Kolkata - WBPCB",2024-09-10,,,,15.54,5.26,0.71,26.51,26.14,mean_of_source_observations,28.8,84,17.6,1000.4,69.0,52.0,66.0,62.333333333333336,61.857142857142854,76.0,1,9,-0.9417589340994617,-0.33628873017668287
"Fort William, Kolkata - WBPCB",2024-09-18,76.0,25.32,75.99,20.52,8.91,0.7,23.31,20.21,mean_of_source_observations,28.6,82,7.9,1004.1,56.0,55.0,61.0,57.333333333333336,61.142857142857146,63.0,2,9,-0.9789888737409319,-0.20391367068311472
"Fort William, Kolkata - WBPCB",2024-09-19,63.0,27.7,62.59,17.71,4.69,0.74,25.53,24.34,mean_of_source_observations,29.0,85,7.1,1003.8,76.0,56.0,55.0,62.333333333333336,61.142857142857146,66.0,3,9,-0.9823516608469237,-0.18704334906991657
"Fort William, Kolkata - WBPCB",2024-09-20,66.0,39.11,61.83,12.59,7.3,0.83,27.94,20.85,mean_of_source_observations,30.0,83,11.0,1003.5,63.0,76.0,56.0,65.0,61.857142857142854,67.0,4,9,-0.9854237542919524,-0.17011767832049052
"Fort William, Kolkata - WBPCB",2024-09-21,67.0,34.42,66.49,17.14,8.99,0.71,24.07,22.66,mean_of_source_observations,29.5,83,10.0,1004.2,66.0,63.0,76.0,68.33333333333333,63.857142857142854,70.0,5,9,-0.9882042449941422,-0.15314166701312007
"Fort William, Kolkata - WBPCB",2024-09-22,70.0,34.92,69.24,19.26,8.72,0.71,25.99,26.16,mean_of_source_observations,30.2,82,12.3,1002.9,67.0,66.0,63.0,65.33333333333333,63.42857142857143,58.0,6,9,-0.9906923101615609,-0.13612033862266704
"Fort William, Kolkata - WBPCB",2024-09-23,58.0,25.47,57.39,17.5,7.85,0.76,31.49,32.24,mean_of_source_observations,28.7,89,14.9,1003.1,70.0,67.0,66.0,67.66666666666667,64.71428571428571,69.0,0,9,-0.9928872135356962,-0.11905873003404988
"Fort William, Kolkata - WBPCB",2024-09-24,69.0,30.86,68.66,18.83,7.14,0.75,26.82,25.39,mean_of_source_observations,27.8,88,18.9,1003.3,58.0,70.0,67.0,65.0,65.14285714285714,63.0,1,9,-0.994788305609327,-0.10196189005174576
"Fort William, Kolkata - WBPCB",2024-09-25,63.0,30.22,61.74,16.98,7.6,0.72,25.08,16.15,mean_of_source_observations,26.1,93,22.4,1004.4,69.0,58.0,70.0,65.66666666666667,67.0,68.0,2,9,-0.9963950238187231,-0.08483487790576538
